Item,ReleaseType,WaveName,ReleaseYear,ProductLine,PropertyName,Manufacturer
M.O.U.S.E.R.S.,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Michael Angelo Deluxe Mask,Role Play,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
MMX Cycle,Vehicle,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutagen Ooze,Accessory,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ninja AT-3,Vehicle,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ninja Control Shell Raiser,Vehicle,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ninja Practice Pal Leonardo,Plush,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ninja Practice Pal Raphael,Plush,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ninja Star Blaster,Role Play,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ninjas in Training Donatello and Leonardo,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ninjas in Training Michael Angelo and Raphael,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ooze Chuckin Mikey,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ooze Launchin Leo,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ooze Scoopin Donnie,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ooze Tossin Raph,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Raph and Mikey's Patrol Buggies,Vehicle,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Raphael Deluxe Mask,Role Play,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Sewer Crusier,Vehicle,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Shredder (2nd Version),Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Shredder Deluxe Mask,Role Play,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Snakeweed,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Spider Bytes,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Stealth Tech Donatello,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Stealth Tech Leonardo,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Stealth Tech Michael Angelo,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Stealth Tech Raphael,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
The Rat King,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Throw N' Battle Donatello,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Throw N' Battle Leonardo,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Throw N' Battle Michael Angelo,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Throw N' Battle Raphael,Figure,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Turtle Figure 4 Pack,Mini,Wave 2,2013,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Arrow,Vehicle,Wave 7,2014,Classics,Masters of the Universe,Mattel
Batte Lion,Vehicle,Wave 7,2014,Classics,Masters of the Universe,Mattel
Battle Ram with Man-At-Arms,Vehicle,Wave 7,2014,Classics,Masters of the Universe,Mattel
Blade,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Double Trouble,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Eldor,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Entrapta,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Extendar,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Filmation Hordak,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Flogg,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Flutterina,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Galactic Protector She-Ra,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Glimmer,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Goat Man,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Gwildor,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Hydron,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Imp as Treasure Chest,Accessory,Wave 7,2014,Classics,Masters of the Universe,Mattel
Intergalactic Overlord of Evil Skeletor,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Light Hope,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Loo-Kee and Kowl,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Madame Razz,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Map of the Horde Empire,Accessory,Wave 7,2014,Classics,Masters of the Universe,Mattel
Mermista,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Moduloc,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Rio Blast,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Scorpia,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Spinnerella,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Sweet Bee,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
The Unnamed One,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Tung Lashor,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Two Bad,Figure,Wave 7,2014,Classics,Masters of the Universe,Mattel
Wall Mounted Display Stand,Accessory,Wave 7,2014,Classics,Masters of the Universe,Mattel
24inch Donatello,Plush,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
24inch Leonardo,Plush,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
24inch Michael Angelo,Plush,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
24inch Raphael,Plush,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Bebop,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Billboard Breakout,Playset,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Casey Jones,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Casey Jones Deluxe Mask,Role Play,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Classic Collection: 1990 Movie Donatello,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Classic Collection: 1990 Movie Leonardo,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Classic Collection: 1990 Movie Michael Angelo,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Classic Collection: 1990 Movie Raphael,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Classic Collection: Foot Soldier,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Classic Collection: Kraang,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Dojo Splinter,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Donatello's Patrol Buggy,Vehicle,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Donnie the Wizard,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Electronic Leonardo Mask,Role Play,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Electronic Michael Angelo Mask,Role Play,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Fire Escape Free Fall,Playset,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Front Flippin Raph,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Giant Shredder,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Grass Kicker,Vehicle,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
High Flying Blimp,Vehicle,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Hot Rod,Vehicle,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Interactive Talking Leonardo,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Interactive Talking Leonardo and Donatello,Multi-Pack,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Interactive Talking Michael Angelo,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Interactive Talking Michael Angelo and Donatello,Multi-Pack,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Interactive Talking Raphael,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Interactive Talking Raphael and Donatello,Multi-Pack,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Kirby Bat,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Leo the Knight,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Leonardo's Patrol Buggy,Vehicle,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Leonardo's RC Patrol Buggy,Vehicle,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Michael Angelo's Patrol Buggy,Vehicle,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mikey the Elf,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutagen Man,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Newtralizer,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ninja Control Flying Mikey,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ninja Practice Pal  Donatello,Plush,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ninja Practice Pal  Michael Angelo,Plush,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ninja Strikin Mikey,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Ninja Turtle High-Three Hands,Role Play,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Original Comic Book Donatello,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Original Comic Book Leonardo,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Original Comic Book Michael Angelo,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Original Comic Book Raphael,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Rahzar,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Raph the Barbarian,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Raphael's Patrol Buggy,Vehicle,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Raphael's RC Patrol Buggy,Vehicle,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Real Working Walkie-Talkies,Role Play,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Robotic Foot Soldier,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Rocksteady,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
SDCC BW Original Comic Book Raphael,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Secret Sewer Layer with Four Z-Lines,Multi-Pack,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Sewer-Spewer Katana,Role Play,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Sewer-Spewer Nun-Chucks,Role Play,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Shell Flyer,Vehicle,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Slash,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Sling Shout Donatello,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Sling Shout Leonardo,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Sling Shout Michael Angelo,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Sling Shout Raphael,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Squirrelanoid,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Stretch and Shout Leonardo,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Stretch and Shout Raphael,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Super Sidewindin Leo,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Three Pack Exclusive Leonardo (Target),Multi-Pack,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Tiger Claw,Figure,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
TRU Exclusive: Original Comic Book Leonardo / Comic,Multi-Pack,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
TRU Exclusive: Original Comic Book Michael Angelo / Comic,Multi-Pack,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Turtle Sub,Vehicle,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Water Tower Washout,Playset,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Window Wipeout,Playset,Wave 3,2014,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Angella,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Blast Attak,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Buzz Saw Hordak,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Callix,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Ceratus,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Dragstor,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Evil Seed,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Flying Fist He-Man Vs. Terror Claws Skeletor,Multi-Pack,Wave 8,2015,Classics,Masters of the Universe,Mattel
Heads of Eternia,Accessory,Wave 8,2015,Classics,Masters of the Universe,Mattel
He-Ro 2 - Son of He-Man,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Hover Robots,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Huntara,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
King Chooblah,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Laser Power He-Man Vs. Laser Light Skeletor,Multi-Pack,Wave 8,2015,Classics,Masters of the Universe,Mattel
Lizard Man,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Map of Castle Grayskull,Accessory,Wave 8,2015,Classics,Masters of the Universe,Mattel
Mara of Primus,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Multi-Bot,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Ninjor,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Oo-Larr,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Peekablue,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Perfuma,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Point Dread and Talon Fighter,Playset,Wave 8,2015,Classics,Masters of the Universe,Mattel
Prahvus,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Queen Grayskull,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Rotar Vs. Twistoid,Multi-Pack,Wave 8,2015,Classics,Masters of the Universe,Mattel
Saurod,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Snake Armor He-Man Vs. Battle Armor King Hssss,Multi-Pack,Wave 8,2015,Classics,Masters of the Universe,Mattel
Spirit of Grayskull,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Sssqueeze,Figure,Wave 8,2015,Classics,Masters of the Universe,Mattel
Atilla the Frog,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Basic Figure Exclusive 6 Pack,Multi-Pack,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Baxter-Fly,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Casey's Slamboni,Vehicle,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Dark Beaver,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Dimension X Donatello,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Dimension X Leonardo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Dimension X Michael Angelo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Dimension X Raphael,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Donatello with Recon Battle Shell,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Fugitoid,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Giant Dimension X Donatello,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Giant Dimension X Leonardo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Giant Dimension X Michael Angelo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Giant Head Droppin Leonardo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Giant Head Droppin Raphael,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Giant Power Coil Leonardo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Giant Power Coil Michael Angelo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Goody Vs. Bady Twin Packs (UK Release): Leonardo Vs. Bebop,Multi-Pack,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Goody Vs. Bady Twin Packs (UK Release): Michael Angelo Vs. Rocksteady,Multi-Pack,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Goody Vs. Bady Twin Packs (UK Release): Raphael Vs. Shredder,Multi-Pack,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Hand to Hand Fighters Leonardo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Hand to Hand Fighters Michael Angelo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Hand to Hand Fighters Raphael,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Hand to Hand Fighters Shredder,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Head Droppin Donatello,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Head Droppin Leonardo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Head Droppin Michael Angelo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Head Droppin Rapael,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
History of Teenage Mutant Ninja Turtles Featuring Leonardo,Multi-Pack,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Karai Serpent,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Leonardo with Aerial Attack Battle Shell,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Leonardo's Ninja Strike Katana,Role Play,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Lord Dregg,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Metal Mutants Turtles Plus Fugitoid 5 Pack,Multi-Pack,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Michael Angelo with Stealth Battle Shell,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mikey Turflytle,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mondo Gekko,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Monkey Brains,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mozar,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutant Shredders,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutating Donatello,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutating Leonardo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutating Michael Angelo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutating Raphael,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutating Weapon Turtles Leonardo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutating Weapon Turtles Michael Angelo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutating Weapon Turtles Raphael,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutations Giant Leonardo Playset,Playset,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutations Mix & Match: Bebop,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutations Mix & Match: Casey Jones,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutations Mix & Match: Dog Pound,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutations Mix & Match: Donatello,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutations Mix & Match: Leo; Rahzar and Donnie,Multi-Pack,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutations Mix & Match: Leonardo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutations Mix & Match: Metalhead,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutations Mix & Match: Michael Angelo,Figure,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
Mutations Mix & Match: Mikey; Dog Pound and Raph,Multi-Pack,Wave 4,2015,2012 Nick,Teenage Mutant Ninja Turtles,Playmates
