OnHand,Complete,Sealed,Boxed,Item,Type,Property,Line,Wave,match_status,match_strategy,matched_catalog_item_id,matched_catalog_franchise,matched_catalog_property_name,matched_catalog_product_line,matched_catalog_manufacturer,matched_catalog_release_year,matched_catalog_wave,matched_catalog_item_name
1,1,0,0,Sewer Toy Storage Chest,Accessory,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Licensed Products,matched,franchise+line+wave+item,2864261,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Licensed Products,Sewer Toy Storage Chest
1,1,1,0,Sewer Scope Periscope,Accessory,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Licensed Products,matched,franchise+line+wave+item,2864260,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Licensed Products,Sewer Scope Periscope
1,1,1,0,Raph's Turtle Tugboat Soap Dish,Accessory,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Licensed Products,matched,franchise+line+wave+item,2864259,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Licensed Products,Raph's Turtle Tugboat Soap Dish
1,1,1,0,Leonardo Yo-Yo,Accessory,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Licensed Products,matched,franchise+line+wave+item,2864258,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Licensed Products,Leonardo Yo-Yo
1,1,0,0,Leonardo Surfing Mirror,Accessory,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Licensed Products,matched,franchise+line+wave+item,2864257,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Licensed Products,Leonardo Surfing Mirror
1,1,0,0,Leonardo Nightlight,Accessory,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Licensed Products,matched,franchise+line+wave+item,2864256,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Licensed Products,Leonardo Nightlight
1,1,1,1,Fofone,Accessory,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Licensed Products,matched,franchise+line+wave+item,2864255,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Licensed Products,Fofone
1,1,0,0,Don't Do Drugs! A Rap Song,Accessory,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Licensed Products,matched,franchise+line+wave+item,2864254,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Licensed Products,Don't Do Drugs! A Rap Song
1,1,1,0,Foot Soldier,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888864,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Foot Soldier
1,1,1,0,Donatello,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888863,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Donatello
1,1,1,0,Be-Bop,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888861,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Be-Bop
1,1,1,0,April,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888860,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,April
1,1,1,0,Gags Jokes and Crazy Weapons: Set 1 Squirting Ring,Accessory,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888865,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Gags Jokes and Crazy Weapons: Set 1 Squirting Ring
1,1,1,0,Gags Jokes and Crazy Weapons: Set 2 Disappearing Ink,Accessory,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888866,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Gags Jokes and Crazy Weapons: Set 2 Disappearing Ink
1,1,0,1,Knuckle Head,Vehicle,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888868,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Knuckle Head
1,1,1,0,Gags Jokes and Crazy Weapons: Set 3 Razzer,Accessory,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888867,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Gags Jokes and Crazy Weapons: Set 3 Razzer
1,1,1,0,Turtle Battle Fun Set: Raphael,Role Play,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888883,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Turtle Battle Fun Set: Raphael
1,1,1,0,Turtle Battle Fun Set: Michael Angelo,Role Play,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888882,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Turtle Battle Fun Set: Michael Angelo
1,1,1,0,Turtle Battle Fun Set: Leonardo,Role Play,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888881,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Turtle Battle Fun Set: Leonardo
1,1,1,0,Turtle Battle Fun Set: Donatello,Role Play,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888880,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Turtle Battle Fun Set: Donatello
1,1,1,1,Turtle Trooper,Vehicle,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888885,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Turtle Trooper
1,1,1,0,Splinter,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888875,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Splinter
1,1,1,0,Shredder,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888874,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Shredder
1,1,1,1,Rocksteady,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888873,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Rocksteady
1,1,0,0,Raphael,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888872,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Raphael
1,1,1,0,Party Wagon,Vehicle,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888871,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Party Wagon
2,2,1,0,Michael Angelo,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888870,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Michael Angelo
1,1,1,1,Leonardo,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 1,matched,franchise+line+wave+item,2888869,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1988,Wave 1,Leonardo
1,1,1,0,Ankyl Leo,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 10,matched,franchise+line+wave+item,2961777,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1997,Wave 10,Ankyl Leo
1,1,1,0,Pteran Don,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 10,matched,franchise+line+wave+item,2961779,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1997,Wave 10,Pteran Don
1,1,1,0,Tyranno Shredder,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 10,matched,franchise+line+wave+item,2961788,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1997,Wave 10,Tyranno Shredder
1,1,1,0,Tricera Mike,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 10,matched,franchise+line+wave+item,2961787,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1997,Wave 10,Tricera Mike
1,1,1,0,Stego Raph,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 10,matched,franchise+line+wave+item,2961780,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1997,Wave 10,Stego Raph
2,1,1,1,Usagi Yojimbo,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888909,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Usagi Yojimbo
1,1,1,0,Sewer Swimmin' Donatello,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888907,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Sewer Swimmin' Donatello
1,0,0,1,Sewer Playset,Playset,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888906,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Sewer Playset
1,1,1,1,Sewer Party Tube,Vehicle,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888905,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Sewer Party Tube
1,1,1,0,Retro Catapult,Vehicle,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888902,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Retro Catapult
2,1,1,0,Rat King,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888901,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Rat King
1,1,1,0,Metalhead,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888898,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Metalhead
1,1,1,1,Leatherhead,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888897,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Leatherhead
1,1,1,0,Krang,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888896,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Krang
1,1,1,0,Rock N' Roll Michael Angelo,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888903,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Rock N' Roll Michael Angelo
1,1,1,0,Ghengis Frog,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888895,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Ghengis Frog
1,1,1,0,General Traag,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888894,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,General Traag
1,1,1,0,Foot Cruiser,Vehicle,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888892,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Foot Cruiser
1,1,1,0,Flush 'O Matic,Vehicle,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888891,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Flush 'O Matic
1,1,1,0,Double Barreled Plunger Gun,Vehicle,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888890,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Double Barreled Plunger Gun
1,1,1,1,Casey Jones,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888889,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Casey Jones
1,1,1,1,Baxter Stockman,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888887,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Baxter Stockman
2,2,2,1,Ace Duck,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 2,matched,franchise+line+wave+item,2888886,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1989,Wave 2,Ace Duck
1,1,1,0,Don the Storage Shell Turtle,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888911,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Don the Storage Shell Turtle
1,1,1,0,Creepy Crawlin' Splinter,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888910,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Creepy Crawlin' Splinter
1,1,1,0,Donatello the Undercover Turtle,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888912,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Donatello the Undercover Turtle
1,1,1,1,Fugitoid,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888913,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Fugitoid
1,1,0,0,Giant Turtles: Donatello,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888914,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Giant Turtles: Donatello
1,1,0,0,Giant Turtles: Leonardo,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888915,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Giant Turtles: Leonardo
1,1,1,0,Pizzaface,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888932,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Pizzaface
1,1,1,0,Panda Khan,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888931,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Panda Khan
1,1,1,0,Needlenose,Vehicle,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888929,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Needlenose
2,2,1,0,Napoleon Bonafrog,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888928,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Napoleon Bonafrog
1,1,0,1,Mutant Module,Vehicle,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888927,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Mutant Module
1,1,1,1,Mutagen Man,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888925,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Mutagen Man
1,1,1,1,Muckman & Joe Eyeball,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888924,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Muckman & Joe Eyeball
1,1,1,0,Mondo Gekko,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888923,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Mondo Gekko
1,1,1,0,Mike the Sewer Surfer,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888922,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Mike the Sewer Surfer
1,1,0,1,Michael Angelo's Sewer Exploration Belt,Role Play,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888921,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Michael Angelo's Sewer Exploration Belt
1,1,1,0,Leonardo's Sewer Force Sword,Role Play,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888920,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Leonardo's Sewer Force Sword
1,1,1,0,Leo the Sewer Samarai,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888919,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Leo the Sewer Samarai
1,0,0,1,Killer Bee,Vehicle,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888918,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Killer Bee
1,1,0,0,Giant Turtles: Raphael,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888917,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Giant Turtles: Raphael
1,1,0,0,Giant Turtles: Michael Angelo,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888916,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Giant Turtles: Michael Angelo
1,1,0,1,Psycho Cycle,Vehicle,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888933,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Psycho Cycle
1,1,1,0,Raph the Space Cadet,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888934,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Raph the Space Cadet
1,1,1,0,Raphael's Sewer Spy Goggles,Role Play,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888935,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Raphael's Sewer Spy Goggles
1,1,1,0,Ray Fillet,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888936,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Ray Fillet
2,1,1,0,Wingnut & Screwloose,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888948,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Wingnut & Screwloose
1,1,0,1,Turtle Copter,Vehicle,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888947,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Turtle Copter
1,1,1,0,Triceraton,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888946,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Triceraton
1,1,1,0,Sword Slicin' Leo,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888943,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Sword Slicin' Leo
1,1,0,1,Sludgemobile,Vehicle,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888942,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Sludgemobile
1,1,1,0,Slice N' Dice Shredder,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888941,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Slice N' Dice Shredder
1,1,1,0,Slash,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888940,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Slash
1,1,1,0,Sewer Seltzer Cannon,Vehicle,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888939,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Sewer Seltzer Cannon
1,1,1,0,Scumbug,Figure,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888937,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Scumbug
1,1,0,0,Technodrome,Playset,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 3,matched,franchise+line+wave+item,2888944,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1990,Wave 3,Technodrome
1,1,1,0,Sewer Sports Ball: Raphael,Role Play,Teenage Mutant Ninja Turtles,TMNT Vintage Playmates,Wave 4,matched,franchise+line+wave+item,2930393,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (Vintage Playmates),TMNT Vintage Playmates,Playmates,1991,Wave 4,Sewer Sports Ball: Raphael
